Id,Tweet,is_retweet,following,followers,actions,label
732113305347612672,@JaimesonPaul lock all windows and doors don't investigate odd noises and make sure your cell phone is charged you'll be fine. Sweet dreams!,0,945,1538,0,0
732113305364508672,Eastern delights #cool #instafollow #instafollow #instapic #instadaily #lebanon #lebanon_hdr� https://t.co/Ab2yVNPtaC,0,736,472,0,0
732113309567062016,RT @jessiriahrylee: Always keep your next move to yourself,0,771,1362,484,0
732113309563006976,RT @CauseWereGuys: Who are you voting for?  RT for Waka Fav for Hillary https://t.co/2aMedBz8te,0,736,573,4273,0
732113309567193088,RT @feministculture: The soccer gender pay gap is absurd. https://t.co/CVK7NTXvxf,0,174,217,44660,0
732113309546237952,#DWA2016 therapeutic care knitting circle focusing on twiddle muffs today https://t.co/yY2R16LU2i,0,1545,1209,1,0
732113313727938560,monuments day Ozzy Osbourne Now You See It https://t.co/uoUkcblQwQ,0,75,256,0,0
732113313727909888,@jasonsputnik it's bizarre isn't it? Just no one grabs you.,0,1422,5316,0,0
732113313761480704,"#Toon-""Sleepless Nights of corrupts"" (#Success #Leadership #BJP #NamoKe2SaalBemisaal #Modi) https://t.co/2xBF95JhF6",0,1003,3469,0,0
732113317943107584,RT @Entrepreneur: Here are a few things founders should avoid when starting a business. https://t.co/UWlqZDGFsv,0,67,128,65,0
732113317939019777,[LIVE] | Minecraft si alte joculete: https://t.co/Td76SuHitH prin @YouTube,0,1,1,2,0
732113322150100994,"""Words can't describe how I'm feeling right now"" - Sportsperson  If I was the interviewer, I'd respond: ""Okay, I'll be back later. Think!""",0,302,221,0,0
732113326340251648,"The Duke, The Duchess and Prince Harry will launch #HeadsTogether today to end the stigma on mental health! https://t.co/79S29Su6hf",0,2338,1919,1,0
732113330542804993,"Like some are like ""look cute in leggings and a cute top"" and others are like ""DRESS AND CHARACTER HEELS""",0,182,472,0,0
732113330538610688,RT @Arsenal: Have you seen @m8arteta's heartfelt farewell yet? Watch his message to @Arsenal fans here https://t.co/Y8DmnA4TKp,0,360,223,187,0
732113334733025280,"It may just be because i'm kind of tired, but the intro to this cover of #TheFlash theme that i'm recording is sounding really 80s.",0,456,400,2,0
732113334737084416,RT @grattongirl: You can clutch the past so tightly to your chest that it leaves your arms too full to embrace the present.  ~Jan Glidewell,0,1872,1383,3,0
732113334724636672,Cover Package: Defending Hayden by L.P. Dover https://t.co/cG2Iu1UmkV,0,1870,298,0,0
732113334716256256,RT @_ChrisAnne: This year is about massive positivity and happiness. 2016 bring it on! #smallbiz #manifestation https://t.co/qe0z4UVZ7R,0,513,64,2,0
732113334732984320,@kiingy_ @pancakemakka drugs are bad m'kay,0,402,745,0,0
732113338927321088,'You cannot push information in to a brain. You have to pull it in. And the best pulling mechanism is curiosity.' @TEDchris at @BNPParibas,0,3731,22439,10,0
732113343121481729,RT @WayneStinnett_: Three novels in the Jesse McDermitt Caribbean Adventure Series are available in a boxed set. https://t.co/NeZ8tlmh0T ht�,0,13879,19265,2,0
732113343109058560,RT @abs261: Lights finally come on for Indian village https://t.co/WkCFfeBhxl  via NMApp #2yrsOfHistoricWinOfNaMo,0,152,357,1,0
732113343117443072,#bellingham #murals by stillwillchilluntil https://t.co/DaDNpdGqp5 https://t.co/p5H0pFCpPh,0,160,671,0,0
732113347311632384,I've just unlocked Don't Be a Tool; Have One achievement in Paradise Island 2! https://t.co/LqQjUkHQjy #ParadiseIsland2 #GameInsight,0,70,7,0,0
732113347311591425,@barry_bucks Wow! This is gorgeous!,0,299,2564,1,0
732113347294969856,Move bitch,0,418,662,1,0
732113347320152065,"RT @ricklgodwin: ""Remember, no effort that we make to attain something beautiful is ever lost.�- Helen Keller  https://t.co/lS3EafZgBV #Ric�",0,4598,3968,11,0
732113347282374656,"@seaneyyyyy @1hannah_brown I sleep with my textbooks, remember?",0,114,133,1,0
732113347307573248,Ly Pheng In ConCert In MN 2016 &amp; Many More https://t.co/q2rxkHiPKi via @YouTube,0,249,32,0,0
732113347315945472,clea-alien https://t.co/STs8s8RmJJ,0,284,2250,1,0
732113347320152064,"Morning, y'all. https://t.co/41ahW0UvjR",0,192,427,5,0
732113351514329088,RT @jassyflowers: crying by myself has almost become a daily thing and it sucks not having anyone to comfort me. ever,0,676,560,3,0
732113351485050881,Any questions about the 2016 BABY AWARDS or the new categories?  Please email Hannah https://t.co/i2R9XWDZqx #babybrands #awards,0,17313,32071,0,0
732113351476547585,RT @julieydg_: Mood https://t.co/HW75OTkUSG,0,115,130,143,0
732566290188001281,RT @WIRED: The iPad has arrived to change baseball forever https://t.co/zLwyApwQIp,0,4637,1554,59,0
732566290200551424,RT @JoeMyGod: Obama Marks International Day Against Homophobia And Transphobia: LGBT Rights Are ... - https://t.co/L4f3Snkgbb https://t.co/�,0,2896,570,33,0
732566290188144640,Work again Goodmorning doe,0,633,429,0,0
732566290188095488,Popular on 500px : GARDENS BY THE BAY by nut4691 https://t.co/DCPvgGuQxI,0,6857,7711,0,0
732566294369849344,I really be getting mad af .. gotta take deep breaths and shit,0,953,1913,0,0
732566294369800192,Obama's Transgender 'Guidance': White House Starts Another Culture War To Drive Liberal Turnout |  https://t.co/W6qXmelOlr,0,17586,17834,0,0
732566298576703488,RT @_dxksa_: @Adore_Fredny thanks for letting me know,0,667,1258,1,0
732566298572378112,"You wanted advice, I gave it, you didn't like it because it was the truth... Not my problem.",0,316,299,3,0
732566298589204480,@anticnrist he's probably the most laid back member LMAO,0,392,2648,0,0
732566298597556224,RT @kendallsoutfits: Queen https://t.co/SN4O5AyolP,0,308,482,558,0
732566302779314182,Tudung ohhh tudung I will wait for you #AidiJuma  #MeleTOP,0,143,75,0,0
732566298568327170,"I used in the past (mostly 2012), but those rookies were awesome. Nowadays the quality is lower, in my opinion https://t.co/8balyabNse",0,126,36,0,0
732566302762643456,Jihadi benefited from Google-booked ads https://t.co/7EnrX9xANq,0,40,333,0,0
732566302783590400,WENDY GOT A REPLY BUT MINGHAO IGNORED THE NYOOM,0,140,646,0,0
732566302766866432,I've not done everyone yet #tweetit,0,226,97,2,0
732566298576617473,Celebrating a great month selling cars with Korean BBQ https://t.co/e8McvI2NBF,0,47,11,0,0
732566306969505794,"Pretty sure I caused this string of cold, rainy days by buying new patio furniture for Evanston. Next I plan to wash the car &amp; water garden",0,1570,6176,6,0
732566306952773632,RT @AbujomaaGaza: US builds secret military base in central Israel - Days of Palestine https://t.co/AEfOvgOAub https://t.co/Vki1RBqpzK,0,4953,5253,30,0
732566306965327872,Lakhs of girls supporting Asaram Bapu Ji Is it fair to ignore their WISE voice? #WhyMediaHidesFacts https://t.co/6JnCGykkIL,0,361,473,4,0
732566306973581312,Bitch why are you making fajitas at 4 am https://t.co/p4KKvgGQ4v,0,625,634,6,0
732566306961121280,RT @chestermissing: UJ students would all meet to work out how many students' fees R100mill damages could have paid but they burnt the audi�,0,37167,66967,71,0
732566311151095808,"RT @AutismJournal: When including those w/disabilities, you can all shine together. Britt was included throughout school. The benefits are�",0,1938,725,5,0
732566311176417280,Sevilla have won eight trophies in nine years at a �160m transfer profit� Monchi is Mr Moneyball behind their succ� https://t.co/ywckZNe0A1,0,40,1,0,0
732566311159648256,"RT @Barstool_Quotes: Pardon My Take ""If You Wear a Suit in Cleveland You Become Mayor @PardonMyTake @PFTCommenter https://t.co/aUKwPswf9z h�",0,759,966,21,0
732566311159488512,"#SELA AND #CARICOMorg TO ASSESS ECONOMIC AND COOPERATION RELATIONS AMONG CENTRAL AMERICA, THE CARIBBEAN AND... https://t.co/guPfwJAhvg",0,1070,4997,1,0
732566311180636160,RT @BookOfTamara: Also interested in the perverse incentives for faking these kinds of crimes. When you have a hot-button issue + a willing�,0,340,1838,2,0
732566311147036672,@PassportIRL I DM use again,0,332,231,0,0
732566315341250561,"RT @kirstinferguson: On @UN Day of #Women and Girls in #Science, meet 5 female scientists leading their field https://t.co/50kuWW4q7n #lead�",0,477,698,15,0
732566315345543168,RT @nico_rosberg: best way to overcome a bad weekend is work #bestteam #F1Testing #cantWaitForMonaco https://t.co/j1W2IN5KES,0,972,977,334,0
732566315337027584,Please Follow Us For Latest Updates !! https://t.co/Zo6UM4E1zg,0,217,429,0,0
732566315374804992,"@GregLeonard_8 We are happy to connect you with our Raj Soin College of Business, :) call us at 937-775-4830, or email transfer@wright.edu",0,210,385,0,0
732566319556497408,RT @lizasoberano: Just dropped my phone on my nose ahehsbdhdbhskanshsvzhzbsjx,0,587,418,2143,0
732566319531495425,Come let's have fun #LastTurnUpParty,0,596,454,1,0
732566319544053760,Press time with @kingzamir_los ...  Click link in my bio to listen to @kingzamir_los new� https://t.co/ZkRgioz09j,0,1502,4316,2,0
732566319548272640,RT @Lin_Manuel: MotownPhilly back again... https://t.co/N7zLFebsen,0,1601,495,247,0
732566323750969344,RT @Onizzie: YOU HAVE TO LISTEN TO THIS https://t.co/LRIgBulo1C,0,708,1429,1,0
732566323746775040,@CompaKonpa @bmankingrobot Maybe.............................*turns a little red*,0,907,463,0,0
732566323759357952,Broadcasting now:  The Beatles(loving) All My Loving https://t.co/Oy38R1c6Rv #RadioSaurius,0,108,161,0,0
732566323755110404,"Cute af looks cute af knife, SLAY MEE https://t.co/04DTzxB6XM",0,606,4573,8,0
732566323746738176,"OrganicLiveFood: Weve gone from 10,000 kids w #autism to 1 in 88, yet #CDC approves new series of #mercury based #� https://t.co/6W0xlfAAWz",0,70,122,0,0
732566323755143168,Even the back of a cab can become a sanctuary,0,2491,21618,1,0
732566323738345473,"RT @YesIamSaffron: Farziwal @ArvindKejriwal &amp; His Coterie of Cockroaches,After #JNU Video Found to be Geniune By CFSL @sudhirchaudhary http�",0,3184,8317,131,0
732566323750899712,RT @WORIDSTARHIPHOP: how me and my friends be when we laugh https://t.co/N3HrqZKYbB,0,350,245,819,0
732566327928332288,I think I have ADHD,0,94,166,0,0
732566327919972352,"@anglip @cate255 I had so much fun with them. They made me laugh while insulting me, I've not found other Damies that could keep up with me",0,624,351,1,0
732566327924154368,"RT @SMTownEngSub: Zhoumi and Woohyun congratulating Tiffany for her 1st solo win on ""The Show"" https://t.co/UDkP3a2FoK #Tiffany1stWin https�",0,197,269,1333,0
732566327924248576,RT @Lin_Manuel: HOLY CRAP I WAS JUST TALKING TO HIM YESTERDAY. NSFW. https://t.co/VPe1ZspE7i,0,806,648,734,0
732566332118425600,Consumer Prices Post Largest Gain in Three Years,0,14942,21538,0,0
732566332139528192,"RT @csis_isp: READ: ""South Korea, Japan, and the United States will hold their first-ever joint anti-missile exercise next month."" https://�",0,734,745,1,0
732566332118466562,@NikkiSixx Don't forget about Rocklahoma!!! Okies love Sixxam!!,0,177,284,0,0
732566332126965761,RT @SmartWorksHQ: Time is ticking... our fantastic Smart Works Designer Sale is taking place this Saturday. Not many tickets left: https://�,0,60,64,1,0
732566332114407424,#TIL the soviet military mapped the entire world with an extreme accuracy. They created more than 1 million maps a� https://t.co/HxpCH2lv0I,0,1661,2629,1,0
732566336316956672,RT @AldubEurozone: Her smiles are magic�and her eyes are a glimps of Heaven�  #ALDUBLoversInITALY  @mainedcm  @macmendoza75 https://t.co/OC�,0,568,295,509,0
732566336346427392,I support VOTE LEAVE because: 1 We can make our own laws 2 We can protect our borders 3 We can trade with whom we like VOTE LEAVE June 23rd,0,22,197,0,0
732566336329687040,"RT @rpdahlke: #asmsg, #eNovAaW  A Lonely misfit takes on 5 orphans by Jackie Weger, ""The Reluctant Hero"" 99�, US: https://t.co/L4uglvFysY",0,69474,74978,42,0
732566336317083648,RT @VirginiaInCal: Poll: Majority of Americans support universal healthcare https://t.co/OpZWutdYIh #FeelTheBern #KentuckyPrimary #OregonPr�,0,1701,1490,1,0
732566336312729600,An American physicist stands next to the world's first atomic bomb https://t.co/ueYaIrANdt @businessinsider,0,200,181,0,0
732566340511236097,my king https://t.co/pV7Ok0i6X6,0,254,287,0,0
732566340511387648,Rise &amp; shine #Ottawa!,0,868,1478,0,0
732566340536545280,"@IainSlomoScott woah, hope you're alright Iain",0,763,182,0,0
732566340507066368,New Project For NLex Please @DreamscapePH @abscbndotcom @starmagicphils @StarCinema nineteen // KeepSmiling Alexa Ilacad,0,6,13,0,0
732566344734937088,How to Embed #Pinterest #Boards on Your #Website https://t.co/mzpyZuPaa3,0,1626,1807,0,0
732566344730828800,"RT @Global100RE: More #go100re records from #Portugal, #Germany, #UK and #Denmark!!! #KeepItInTheGround... https://t.co/lWlLvzj6kC",0,2102,1801,27,0
732566344726646788,That annoying moment when your friend is a friend with the person you hate,0,155894,158113,1,0
732566344697143297,RT @CIPFA: @GillianFawcett1 CIPFA IPSAS qualification launch follows cash to accruals debate @IFAC_Update @WorldBank @PFIntl https://t.co/S�,0,405,459,5,0
732566348891455488,@Syuuhaadaah you too syu..,0,144,594,0,0
732566348904173568,Legislators Demand #Obama Fire Ben Rhodes For Duping Media &amp; Congress. https://t.co/Xtufh9uXwe #Trump #GOP #DNC #Trump #hillary #bernie #RNC,0,6165,6128,0,0
732566348904071170,RT @IneffableCosmos: Appreciated. https://t.co/H292HH9AvL,0,285,197,638,0
732566348929335296,#1 data 09:40 AM 3.2 mph 30.014 in. 0.00 in. 6.8 oF &lt;-wdisplay,0,50,231,0,0
732566348904181760,"i'm bored, anyone up for a Game?",0,817,283,0,0
732566353106722816,RT @CauseWereGuys: This would be such a glorious poop https://t.co/oviCQrDi6P,0,206,307,2035,0
732566353123500032,RT @__EASY_E: Being single is great,0,2220,922,7,0
732566353123651584,RT @bhavsingh: Firepool... https://t.co/0qzh8OUVbY,0,0,914,2,0
732566353094299649,@kwheelden can you come home now,0,181,142,1,0
732566353085878272,@BrianaBanksxoxo I don't know love or lust but I wanna fuck you seriously...but I know this won't be possible..so I m always sad..hope only,0,79,222,0,0
732566353089945604,This was a choice https://t.co/N9o2Ed6Yhd,0,141,536,0,0
732566357309591554,I am I watching the wrong show ?!what's with the family reunions first Jon/Sansa &amp; Yara/Theon  now?! #GameofThrones,0,1431,850,0,0
732566357301137408,"""SY711"" was banned https://t.co/BhJcDHPJfh",0,6,11260,1,0
732566357309456384,@TheRiler @paulmgardner Yes I do. More than happy to admit that.,0,1650,7128,0,0
732566357280235520,"#AllYouHeardWasBuzz 3 DaHardWay- ""Water Whippin"" by Sunz Cartel #np on #SoundCloud https://t.co/0vIO6EaAmE",0,509,658,0,0
732566357309542400,#EssenceFest headliner @MariahCarey's most divalicious moments: https://t.co/9s349YHtFX https://t.co/cW9OedicN5,0,13522,413712,18,0
732566357309591553,Diggerland Durham has been voted one of the top 10 things to do via @GTK_Essentials: https://t.co/ZnFCw7GLxm https://t.co/0lkolWjzcw,0,6261,14344,2,0
732566361491148802,#nowPlaying Butthole Surfers - Perry on Dave's Strange Radio https://t.co/P1TMv95Vt0,0,337,391,0,0
732566361487101952,RT @rileymcdonough: i think the lows are just as important as the highs because they make us who we are.,0,328,242,902,0
732566361503899654,RT @_KEM0: Jersey city is full of lazy bitches and traffic. Why did I move back here,0,258,1608,4,0
732566361491288064,A New Look for #Instagram https://t.co/DhkhepLQ0X,0,19,86,0,0
732566361491288065,RT @MyRoyalUK: A perfect reflection on the sea. #HarmonyoftheSeas https://t.co/VN7ekJaolb,0,1388,747,42,0
732566361474469888,itvnews: Nicola Sturgeon has been re-elected as the First Minister of Scotland https://t.co/YR5af9Yky0 https://t.co/6WOEjhzXkK,0,0,339,0,0
732566361491316736,RT @JeremyCorbyn4PM: 62 per cent of members blamed the hostile MPs for dividing the party #respectthemandate  https://t.co/9vPHPfPknf,0,4999,4142,138,0
732566361503735809,#NP Zedd ft. Foxes - Clarity Fella Music Fix Radio PC: https://t.co/reweozgeis MOBILE APP: https://t.co/eAv8f6pl2R,0,1958,1874,1,0
732566361495457792,Good things to know to improve your #voiceover sound: Mic Cable Buying Guide https://t.co/Q6URcfUyCM https://t.co/cJC56rt9b0,0,12632,12554,9,0
732566365677232128,RT @rcallimachi: Stunning image by former AP colleague Ben Curtis showing police brutality in Kenya: https://t.co/xlVf92K8tV,0,88,1,288,0
732566365693956097,RT @Big10_Countdown: #NewMusic @1YOWDA Ft. @2chainz - She Weak (Prod. By Kacey Khaliel) by The CaliBoyzClub https://t.co/fApsSGErET � @Mayb�,0,251,1927,2,0
732566365672968192,"RT @GameDay1050: CBS Sports is running an NBA poll on their website but missing a key team.  Let's get #WeTheOther trending, Toronto! https�",0,215,67,466,0
732566365693960192,Thanks for following us! Welcome! @mclenaghanjohn @LuizaLovesArtG @victorpoirine @JLuccier @whitewardog,0,900,1804,0,0
